Series Name,Series Code,Time,Time Code,Afghanistan [AFG],Albania [ALB],Algeria [DZA],American Samoa [ASM],Andorra [AND],Angola [AGO],Antigua and Barbuda [ATG],Argentina [ARG],Armenia [ARM],Aruba [ABW],Australia [AUS],Austria [AUT],Azerbaijan [AZE],"Bahamas, The [BHS]",Bahrain [BHR],Bangladesh [BGD],Barbados [BRB],Belarus [BLR],Belgium [BEL],Belize [BLZ],Benin [BEN],Bermuda [BMU],Bhutan [BTN],Bolivia [BOL],Bosnia and Herzegovina [BIH],Botswana [BWA],Brazil [BRA],British Virgin Islands [VGB],Brunei Darussalam [BRN],Bulgaria [BGR],Burkina Faso [BFA],Burundi [BDI],Cabo Verde [CPV],Cambodia [KHM],Cameroon [CMR],Canada [CAN],Cayman Islands [CYM],Central African Republic [CAF],Chad [TCD],Channel Islands [CHI],Chile [CHL],China [CHN],Colombia [COL],Comoros [COM],"Congo, Dem. Rep. [COD]","Congo, Rep. [COG]",Costa Rica [CRI],Cote d'Ivoire [CIV],Croatia [HRV],Cuba [CUB],Curacao [CUW],Cyprus [CYP],Czechia [CZE],Denmark [DNK],Djibouti [DJI],Dominica [DMA],Dominican Republic [DOM],Ecuador [ECU],"Egypt, Arab Rep. [EGY]",El Salvador [SLV],Equatorial Guinea [GNQ],Eritrea [ERI],Estonia [EST],Eswatini [SWZ],Ethiopia [ETH],Faroe Islands [FRO],Fiji [FJI],Finland [FIN],France [FRA],French Polynesia [PYF],Gabon [GAB],"Gambia, The [GMB]",Georgia [GEO],Germany [DEU],Ghana [GHA],Gibraltar [GIB],Greece [GRC],Greenland [GRL],Grenada [GRD],Guam [GUM],Guatemala [GTM],Guinea [GIN],Guinea-Bissau [GNB],Guyana [GUY],Haiti [HTI],Honduras [HND],"Hong Kong SAR, China [HKG]",Hungary [HUN],Iceland [ISL],India [IND],Indonesia [IDN],"Iran, Islamic Rep. [IRN]",Iraq [IRQ],Ireland [IRL],Isle of Man [IMN],Israel [ISR],Italy [ITA],Jamaica [JAM],Japan [JPN],Jordan [JOR],Kazakhstan [KAZ],Kenya [KEN],Kiribati [KIR],"Korea, Dem. People's Rep. [PRK]","Korea, Rep. [KOR]",Kosovo [XKX],Kuwait [KWT],Kyrgyz Republic [KGZ],Lao PDR [LAO],Latvia [LVA],Lebanon [LBN],Lesotho [LSO],Liberia [LBR],Libya [LBY],Liechtenstein [LIE],Lithuania [LTU],Luxembourg [LUX],"Macao SAR, China [MAC]",Madagascar [MDG],Malawi [MWI],Malaysia [MYS],Maldives [MDV],Mali [MLI],Malta [MLT],Marshall Islands [MHL],Mauritania [MRT],Mauritius [MUS],Mexico [MEX],"Micronesia, Fed. Sts. [FSM]",Moldova [MDA],Monaco [MCO],Mongolia [MNG],Montenegro [MNE],Morocco [MAR],Mozambique [MOZ],Myanmar [MMR],Namibia [NAM],Nauru [NRU],Nepal [NPL],Netherlands [NLD],New Caledonia [NCL],New Zealand [NZL],Nicaragua [NIC],Niger [NER],Nigeria [NGA],North Macedonia [MKD],Northern Mariana Islands [MNP],Norway [NOR],Oman [OMN],Pakistan [PAK],Palau [PLW],Panama [PAN],Papua New Guinea [PNG],Paraguay [PRY],Peru [PER],Philippines [PHL],Poland [POL],Portugal [PRT],Puerto Rico [PRI],Qatar [QAT],Romania [ROU],Russian Federation [RUS],Rwanda [RWA],Samoa [WSM],San Marino [SMR],Sao Tome and Principe [STP],Saudi Arabia [SAU],Senegal [SEN],Serbia [SRB],Seychelles [SYC],Sierra Leone [SLE],Singapore [SGP],Sint Maarten (Dutch part) [SXM],Slovak Republic [SVK],Slovenia [SVN],Solomon Islands [SLB],Somalia [SOM],South Africa [ZAF],South Sudan [SSD],Spain [ESP],Sri Lanka [LKA],St. Kitts and Nevis [KNA],St. Lucia [LCA],St. Martin (French part) [MAF],St. Vincent and the Grenadines [VCT],Sudan [SDN],Suriname [SUR],Sweden [SWE],Switzerland [CHE],Syrian Arab Republic [SYR],Tajikistan [TJK],Tanzania [TZA],Thailand [THA],Timor-Leste [TLS],Togo [TGO],Tonga [TON],Trinidad and Tobago [TTO],Tunisia [TUN],Turkiye [TUR],Turkmenistan [TKM],Turks and Caicos Islands [TCA],Tuvalu [TUV],Uganda [UGA],Ukraine [UKR],United Arab Emirates [ARE],United Kingdom [GBR],United States [USA],Uruguay [URY],Uzbekistan [UZB],Vanuatu [VUT],"Venezuela, RB [VEN]",Viet Nam [VNM],Virgin Islands (U.S.) [VIR],West Bank and Gaza [PSE],"Yemen, Rep. [YEM]",Zambia [ZMB],Zimbabwe [ZWE],World [WLD],Upper middle income [UMC],Low income [LIC],Lower middle income [LMC],High income [HIC]
Population density (people per sq. km of land area),EN.POP.DNST,2000,YR2000,29.963328887049,112.738211678832,12.9210665311915,291.15,140.631914893617,13.1499655089436,170.579545454545,13.5458433362931,111.29339655778,495.005555555556,2.47696679379873,97.0863548230732,97.434779976999,32.4689310689311,1002.03098591549,992.49694245986,615.481395348837,49.1974779144976,338.548546895641,10.5395002192021,62.0612185172047,1145.05555555556,14.7539447236181,7.93192652081602,81.6279296875,3.04728000988125,21.0422079553585,134.026666666667,63.3635673624288,73.8513242339329,43.4316081871345,245.62535046729,113.709925558313,68.65420915477,31.9256922849104,3.42261133957721,165.241666666667,6.03417445182831,6.55903510165184,733.868686868687,20.6471261492444,134.492481002789,35.3448715637675,288.4245029554,21.4447484616572,9.17724743777452,77.9317077947513,52.8291509433962,79.9166905136643,103.405875232775,..,102.623051948052,132.717264138734,133.4904,32.0117773943054,91.128,176.79136824674,50.8395353519085,71.6975950575117,287.571525096525,24.4198573975045,23.6918811881188,32.9555319650861,59.9125581395349,67.031867,32.7077363896848,45.5669950738916,16.9940214714863,111.258319073282,72.2924229328724,4.94017541817053,142.049308300395,71.3308898141992,235.596813297034,86.4265711523249,2774.1,83.83093871218,0.136922889511512,315.976470588235,296.644444444444,108.153798058977,33.9287278202832,43.7713015647226,3.85598679197358,303.346335268505,59.493475735097,6347.61904761905,113.936297701406,2.80503740648379,356.396219212361,114.018777439802,40.2418913774896,56.3112650616183,55.2355058789374,132.564912280702,290.619223659889,192.555434569421,241.200831024931,347.991769547325,57.3002493200363,5.51306663703374,54.207411181783,109.661728395062,194.062444979653,487.332687124197,..,108.580303030303,25.5391032325339,23.5305589254766,38.0469892490398,422.350146627566,65.8310276679842,30.0583887043189,2.92962365163622,206.4125,55.8317804722399,169.472433053922,21594.8,27.8853234515253,119.106777683496,69.8376198447725,941.69,9.21094337767069,1219.021875,301.244444444444,2.61473076549918,584.666502463054,50.3477157334294,159.584285714286,101.844482362364,16016.2802170696,1.58389403953543,..,63.9803159309881,22.5953165136448,69.6794871010191,2.20959929065092,518.85,171.325427275898,471.727280805687,11.6646608315098,14.6507918423151,42.5728934685059,9.17554669613958,134.888044182395,79.6834447502949,174.647826086957,12.2957995203207,7.57432310177706,200.251561851391,42.8826086956522,40.378410008071,12.1633551207879,12.8965995469419,20.82378046875,261.455622631385,124.909820758105,112.457901639344,429.605975197294,55.6362618432386,97.701323407775,8.94901570933758,328.738913660316,65.0204946996466,447.05,149.702083333333,10.0234871074434,50.4040253466992,..,176.371739130435,63.5088251593239,6011.77164179105,..,112.031600831601,98.7549652432969,15.3618435155413,13.902293811968,38.5901013115268,..,81.2983246492986,299.415898580769,174.85,261.475409836066,..,291.828205128205,11.0685071548822,3.0705,21.7806145583158,181.771231711013,88.7346501251496,44.8199342669334,38.9068683675773,123.444582982638,59.0692669804976,92.0763927192499,142.504166666667,259.688693957115,63.6799433573635,83.3043761287892,9.72300555401868,19.7305263157895,321.266666666667,120.217691807217,84.8821955639941,46.1184595888482,243.427908899268,30.7973013298523,18.8105587932808,56.5421536132488,15.7566858080394,27.6942678986452,253.973966437343,310.405714285714,485.407475083056,35.2836335397845,13.3054466699848,30.5924156649864,47.4182681577842,43.3676471270222,26.4369172343169,94.1309687273124,31.0948186377348
Population density (people per sq. km of land area),EN.POP.DNST,2001,YR2001,30.1866396823207,111.685145985401,13.100080193472,291.62,144.297872340426,13.5891449426486,173.215909090909,13.6955566761307,110.05033368458,503.838888888889,2.50897530687424,97.4587130392632,98.1937920681807,32.9296703296703,1028.53098591549,1011.52711070139,617.155813953488,48.9467226045631,339.71499339498,10.8768084173608,63.959214260376,1157.48148148148,15.1566331658291,8.0735567248223,81.932265625,3.10894076544386,21.3219545257677,137.713333333333,64.658064516129,72.3957516044473,44.7725292397661,251.780724299065,115.622332506203,69.8968502152731,32.7753866006643,3.45999560542028,171.058333333333,6.17158335741115,6.78113405336722,737.59595959596,20.8786952007446,135.473048750848,35.9061514195584,294.326168726491,22.1021402262853,9.52884626647145,79.3815511163337,54.2310314465409,76.9001645442839,103.716266294227,..,104.418831168831,132.219554807817,133.969575,33.0237273511648,90.8706666666667,179.446077416684,51.721376228056,73.1872630468632,289.000723938224,25.6424242424242,24.3755148514851,32.7462845010616,60.5462790697674,69.018932,33.1267908309456,46.0492610837438,17.0327587905053,112.072838575005,73.4799769518871,5.07078821748748,146.190612648221,70.232915777319,236.027300085985,88.7561615540125,2772.1,84.2678975950349,0.137288342063589,317.458823529412,299.118518518518,110.783547965659,34.3713047370991,44.7147937411095,3.85983743967488,308.843541364296,61.1123514165698,6394.57142857143,113.675251060031,2.84257356608479,362.900086102805,115.637944010154,40.9359580294212,58.1330749708485,56.1219770648861,134.031578947368,297.550831792976,192.663618717833,242.419667590028,348.831275720165,58.5143925657298,5.50369855909916,55.8743771304073,111.766666666667,195.270509093929,489.664709530701,..,111.766217732884,25.7825860271116,23.9155415944541,37.5587767367863,429.051808406647,65.8587944664032,30.9556478405316,2.99846323470907,208.6,55.3736119974473,171.501984882267,16889.3076923077,28.733474911442,121.964552397115,71.6558119007761,957.746666666667,9.4934592153681,1228.2125,302.294444444444,2.67956049286892,589.303940886699,51.1300640448571,159.925714285714,101.616986454017,16005.9200789344,1.59786680589648,..,64.8220860407798,23.1703705587629,70.4085840193408,2.25485794798917,518.15,174.091880013952,475.30154028436,11.8886214442013,14.7373817933235,43.1507728103706,9.49824741454172,138.512113925579,80.0189539913488,172.780434782609,12.358179737381,7.67254604200323,206.540222862183,43.104347826087,41.1760021522733,12.5833348054586,13.1173949156808,21.10539765625,267.049287319314,124.875366482745,113.253792349727,430.52694475761,58.4695090439277,96.3474380740934,8.91163375342787,333.357965139846,65.5583038869258,455.583333333333,152.352083333333,10.2740064846559,51.6180699111827,..,176.526086956522,67.2914380714879,6176.13731343284,..,111.826756756757,98.9106256206554,15.7340121471954,14.459060477572,38.9333965328211,..,81.9433763941266,301.710652208579,176.869230769231,263.268852459016,..,291.387179487179,11.3414364478114,3.12432051282051,21.8391676529442,182.930725796739,91.0215910327566,45.7902972277794,39.9802088507564,124.586294505667,60.0538668459987,94.6024269167126,143.347222222222,260.929239766082,64.3352407312049,84.5497420838585,9.86337114038261,20.6084210526316,320.7,123.934362644512,83.9948217830327,48.6369754998592,244.366854048692,31.1036283879362,18.8603531025026,57.2696031988181,16.1635767022149,28.2072478884417,256.574550773088,310.14,497.970764119601,36.2586074966381,13.710117165956,30.7896549050019,48.0517391098701,43.7562914494159,27.150768590804,95.9332429384422,31.2849221165866
Population density (people per sq. km of land area),EN.POP.DNST,2002,YR2002,32.1976235377091,111.350729927007,13.2779799642278,290.885,150.742553191489,14.0500032084704,175.443181818182,13.8433757568449,109.063470319635,509.894444444444,2.53767882014501,97.9393722733883,98.9124645960929,33.3668331668332,1053.97746478873,1030.49724206806,619.662790697674,48.6397310049352,341.241248348745,11.222577816747,65.9079726853494,1165.03703703704,15.5539698492462,8.21617557463307,82.0001953125,3.16752245337286,21.5929243826976,141.92,65.9322580645161,72.0327297794118,46.1705738304094,258.915031152648,117.427047146402,71.1634885565375,33.6655306636204,3.49782657917661,176.9,6.30942887412116,7.01903510165184,743.267676767677,21.1070807981365,136.383779609948,36.4615141955836,300.401397098334,22.7882362541629,9.75448901903368,80.7407559733647,55.6097389937107,76.9454499928459,104.991549957703,..,106.298051948052,131.96474699107,134.398275,34.0435289042278,91.016,182.055495756572,52.627673538412,74.7337977798985,290.11944980695,26.8846702317291,25.2220198019802,32.5395140363293,61.0935465116279,71.073215,33.5336676217765,46.5183908045977,17.0740930431071,112.892548309157,74.6577355229041,5.20703225055303,150.417292490119,69.6055670247384,236.451570830706,91.2293486859453,2789.2,84.5773622963538,0.137919356803508,318.326470588235,301.042592592593,113.358697275103,34.9087986325899,45.7211237553343,3.86244856489713,314.279608127721,62.7393690231477,6422.95238095238,113.352019638474,2.86805985037406,369.405601054759,117.23721144766,41.336425869987,60.0300500720214,57.075729423719,135.408771929825,303.604436229205,192.950740232248,243.605170821791,349.643347050754,59.7861740707162,5.50392562136534,57.5953596654602,114.074074074074,196.31601195914,492.248538072115,..,114.891358024691,26.0203336809176,24.2898656845754,37.1249296928986,434.669208211144,65.7949275362319,31.7753218438538,3.07201086647647,210.58125,54.9308710912572,173.30818890175,16654.2592592593,29.5971627059188,124.994675434875,73.4817988129661,974.28,9.79573672952573,1237.403125,302.755555555556,2.73765693218201,593.409359605911,51.9134139252553,159.988571428571,101.381934046035,15977.3063640849,1.61209395109404,..,65.6549787138696,23.773425061675,71.1207118156502,2.29387579103354,517.55,176.715577258458,478.345053317536,12.1165207877462,14.9956325244009,43.7012298487618,9.83383358332675,142.278540136368,79.4399134880063,167.74347826087,12.4250062971603,7.76626494345719,211.787576535907,43.154347826087,41.9826472962066,13.0119595459966,13.3060961490058,21.35508046875,272.614857296173,124.81753893369,113.87574863388,431.082412626832,61.4285960378984,94.5338495671466,8.87046146313948,339.371949736522,65.9469964664311,466.15,156.084375,10.5240360237988,52.879810938555,..,182.00652173913,71.2124272651704,6186.59259259259,..,111.786112266112,99.0332671300894,16.1043229724902,15.0015988140402,39.2893470393788,..,83.0225192369349,304.747360867485,177.938461538462,265.244262295082,..,290.897435897436,11.6036691919192,3.17734615384615,21.9103563929565,184.325482117304,93.3943900315595,46.7401757645041,41.0403375479792,125.707255965081,61.1727639542703,97.1049457620886,144.172222222222,262.371150097466,64.9752896498455,85.7407624442914,9.99929351179963,21.6821052631579,320.3,127.846904559331,83.2023854731246,51.1638270909603,245.40354234696,31.3935499327652,18.8917895097703,57.974793019676,16.5812141099262,28.7182461311717,259.675762357108,310.025714285714,510.859302325581,37.2382010341497,14.1356407807477,30.980080134419,48.6837997961145,44.1302434435025,27.9694289777321,97.6976085736065,31.4764878557142
Population density (people per sq. km of land area),EN.POP.DNST,2003,YR2003,34.7195467856431,110.934890510949,13.4590186166416,289.705,157.248936170213,14.537853533328,177.443181818182,13.9870295868367,108.32813487882,515.005555555556,2.5670355232157,98.4176320891905,99.6237235638581,33.8151848151848,1080.91111111111,1048.65334562495,622.090697674419,48.3012483606638,342.672820343461,11.5737834283209,67.9248669741043,1172.68518518519,15.9454020100503,8.36091387427305,81.71400390625,3.22351560707921,21.8504688842254,146.546666666667,67.1812144212524,71.4841132665257,47.6264290935673,267.166900311526,119.128784119107,72.443405846363,34.596953734848,3.52949755676983,182.758333333333,6.46383672027994,7.30334021601016,749.19696969697,21.3294276507265,137.235919250104,37.0055763857593,306.356797420742,23.4691069892592,10.0282664714495,82.033098315707,56.9699716981132,76.8958437567007,105.25579887218,..,108.262987012987,131.926983305293,134.76435,34.7890854184642,91.256,184.637797557442,53.5560637783862,76.3105349339495,290.871090733591,28.1526203208556,26.2711881188119,32.3359282849729,61.5579651162791,73.168838,33.9484240687679,46.9789819376026,17.1148560359828,113.635188832326,75.8205128205128,5.34947025264874,154.76847826087,69.13705867945,236.616427281328,93.7396238024084,2830.1,84.7794414274632,0.138299427457668,319.823529411765,302.564814814815,115.857913400523,35.7002034836399,46.7870910384068,3.86366268732537,319.747641509434,64.3657252658861,6410.28571428571,113.027806293238,2.88799002493766,375.830378482371,118.816438608611,41.7217386232471,61.8899855957199,58.0130788213093,136.735087719298,309.135859519408,193.810329435476,244.785503231764,350.39231824417,61.15273118767,5.52247249694411,59.3300804722915,116.422222222222,197.5060792293,494.755475206612,..,117.92962962963,26.2945776850886,24.6493284228769,36.7678821090523,440.352590420332,65.6465744400527,32.0304505813953,3.15005114973232,212.5,54.4864869176771,175.427079853639,17130.8518518519,30.4782302163222,128.213459906661,75.2987703545883,990.753333333333,10.1149534088953,1245.56875,302.738888888889,2.7974444552246,597.71921182266,52.6913454564161,159.721428571429,101.132058382973,15942.7725703009,1.61862517969528,..,66.4603853909926,24.3988326254483,71.8001851455152,2.32654957548373,517.2,179.162246250436,480.607286729858,12.3247264770241,15.2945197675743,44.2335216885491,10.1845661956264,146.161820218057,79.700078647267,162.223913043478,12.4980971624448,7.85654281098546,216.475560398506,43.2173913043478,42.7980629539952,13.4500287064435,13.4740850742512,21.58073515625,278.172978502197,124.753689916405,114.304054644809,431.352311161218,64.4724375538329,93.8218134377039,8.83027865243716,347.304094041346,66.2332155477032,476.683333333333,160.16875,10.7693886095204,54.1967693346491,..,179.958695652174,74.1328207259629,5989.55749636099,..,111.689336936188,99.0929990069513,16.4778849589139,15.5550116364332,39.6541460237905,..,84.5088139260031,307.81661616967,178.580769230769,267.290163934426,..,290.020512820513,11.8640475589226,3.22935897435897,21.9920351490414,185.703856614881,95.9276431178169,47.6742783652472,42.147118988485,126.79237409227,62.3215198386012,99.6690751976466,145.013888888889,263.849512670565,65.6140447991761,86.8824331172122,10.1270146617581,22.8831578947368,322.266666666667,131.898984034833,82.5300324507198,53.6953393410307,246.548906708552,31.6645346171981,18.9132784824591,58.6579470814014,17.0022969647252,29.2296683861459,262.765907698262,310.014285714286,524.08122923588,38.2385343864235,14.5791213225898,31.2157890655293,49.3086960715884,44.4898997627423,28.8294664432429,99.4149040922962,31.6687887912802
